feature,count_ones
cpi_9606.ENSP00000314837,0
cpi_9606.ENSP00000314879,0
cpi_9606.ENSP00000314897,0
cpi_9606.ENSP00000314901,0
cpi_9606.ENSP00000314949,0
cpi_9606.ENSP00000314992,0
cpi_9606.ENSP00000315006,0
cpi_9606.ENSP00000315011,0
cpi_9606.ENSP00000315013,0
cpi_9606.ENSP00000315017,0
cpi_9606.ENSP00000315118,0
cpi_9606.ENSP00000315130,0
cpi_9606.ENSP00000315137,0
cpi_9606.ENSP00000315152,0
cpi_9606.ENSP00000315925,0
cpi_9606.ENSP00000315950,0
cpi_9606.ENSP00000317123,0
cpi_9606.ENSP00000316786,0
cpi_9606.ENSP00000316598,0
cpi_9606.ENSP00000316605,0
cpi_9606.ENSP00000316649,0
cpi_9606.ENSP00000316670,0
cpi_9606.ENSP00000316674,0
cpi_9606.ENSP00000316729,0
cpi_9606.ENSP00000316746,0
cpi_9606.ENSP00000316854,0
cpi_9606.ENSP00000315955,0
cpi_9606.ENSP00000316881,0
cpi_9606.ENSP00000316909,0
cpi_9606.ENSP00000316924,0
cpi_9606.ENSP00000316938,0
cpi_9606.ENSP00000316948,0
cpi_9606.ENSP00000316950,0
cpi_9606.ENSP00000317039,0
cpi_9606.ENSP00000316596,0
cpi_9606.ENSP00000316590,0
cpi_9606.ENSP00000316578,0
cpi_9606.ENSP00000316543,0
cpi_9606.ENSP00000316029,0
cpi_9606.ENSP00000316030,0
cpi_9606.ENSP00000316032,0
cpi_9606.ENSP00000316121,0
cpi_9606.ENSP00000316173,0
cpi_9606.ENSP00000316176,0
cpi_9606.ENSP00000316193,0
cpi_9606.ENSP00000316203,0
cpi_9606.ENSP00000316228,0
cpi_9606.ENSP00000316244,0
cpi_9606.ENSP00000316328,0
cpi_9606.ENSP00000316329,0
cpi_9606.ENSP00000316333,0
cpi_9606.ENSP00000316339,0
cpi_9606.ENSP00000316476,0
cpi_9606.ENSP00000319255,0
cpi_9606.ENSP00000319286,0
cpi_9606.ENSP00000314724,0
cpi_9606.ENSP00000321804,0
cpi_9606.ENSP00000321679,0
cpi_9606.ENSP00000321711,0
cpi_9606.ENSP00000321732,0
cpi_9606.ENSP00000321735,0
cpi_9606.ENSP00000321744,0
cpi_9606.ENSP00000321746,0
cpi_9606.ENSP00000321797,0
cpi_9606.ENSP00000321805,0
cpi_9606.ENSP00000321999,0
cpi_9606.ENSP00000321810,0
cpi_9606.ENSP00000321821,0
cpi_9606.ENSP00000321835,0
cpi_9606.ENSP00000321845,0
cpi_9606.ENSP00000321853,0
cpi_9606.ENSP00000321951,0
cpi_9606.ENSP00000321971,0
cpi_9606.ENSP00000321656,0
cpi_9606.ENSP00000321636,0
cpi_9606.ENSP00000321606,0
cpi_9606.ENSP00000321584,0
cpi_9606.ENSP00000321195,0
cpi_9606.ENSP00000321209,0
cpi_9606.ENSP00000321239,0
cpi_9606.ENSP00000321259,0
cpi_9606.ENSP00000321326,0
cpi_9606.ENSP00000321330,0
cpi_9606.ENSP00000321334,0
cpi_9606.ENSP00000321345,0
cpi_9606.ENSP00000321348,0
cpi_9606.ENSP00000321388,0
cpi_9606.ENSP00000321389,0
cpi_9606.ENSP00000321424,0
cpi_9606.ENSP00000321427,0
cpi_9606.ENSP00000321507,0
cpi_9606.ENSP00000321544,0
cpi_9606.ENSP00000321988,0
cpi_9606.ENSP00000322142,0
cpi_9606.ENSP00000321070,0
cpi_9606.ENSP00000322802,0
cpi_9606.ENSP00000322628,0
cpi_9606.ENSP00000322706,0
cpi_9606.ENSP00000322716,0
cpi_9606.ENSP00000322730,0
cpi_9606.ENSP00000322775,0
cpi_9606.ENSP00000322788,0
cpi_9606.ENSP00000322791,0
cpi_9606.ENSP00000322887,0
cpi_9606.ENSP00000322159,0
cpi_9606.ENSP00000322898,0
cpi_9606.ENSP00000322909,0
cpi_9606.ENSP00000322924,0
cpi_9606.ENSP00000322991,0
cpi_9606.ENSP00000323036,0
cpi_9606.ENSP00000323046,0
cpi_9606.ENSP00000323050,0
cpi_9606.ENSP00000322617,0
cpi_9606.ENSP00000322570,0
cpi_9606.ENSP00000322457,0
cpi_9606.ENSP00000322450,0
cpi_9606.ENSP00000322170,0
cpi_9606.ENSP00000322175,0
cpi_9606.ENSP00000322192,0
cpi_9606.ENSP00000322229,0
cpi_9606.ENSP00000322249,0
cpi_9606.ENSP00000322276,0
cpi_9606.ENSP00000322316,0
cpi_9606.ENSP00000322323,0
cpi_9606.ENSP00000322341,0
cpi_9606.ENSP00000322343,0
cpi_9606.ENSP00000322376,0
cpi_9606.ENSP00000322396,0
cpi_9606.ENSP00000322419,0
cpi_9606.ENSP00000322421,0
cpi_9606.ENSP00000322439,0
cpi_9606.ENSP00000321106,0
cpi_9606.ENSP00000320949,0
cpi_9606.ENSP00000319308,0
cpi_9606.ENSP00000319977,0
cpi_9606.ENSP00000319730,0
cpi_9606.ENSP00000319744,0
cpi_9606.ENSP00000319756,0
cpi_9606.ENSP00000319781,0
cpi_9606.ENSP00000319788,0
cpi_9606.ENSP00000319814,0
cpi_9606.ENSP00000319851,0
cpi_9606.ENSP00000319979,0
cpi_9606.ENSP00000320171,0
cpi_9606.ENSP00000319984,0
cpi_9606.ENSP00000319991,0
cpi_9606.ENSP00000320025,0
cpi_9606.ENSP00000320043,0
cpi_9606.ENSP00000320076,0
cpi_9606.ENSP00000320084,0
cpi_9606.ENSP00000320089,0
cpi_9606.ENSP00000319713,0
cpi_9606.ENSP00000319690,0
cpi_9606.ENSP00000319678,0
cpi_9606.ENSP00000319664,0
cpi_9606.ENSP00000319318,0
cpi_9606.ENSP00000319323,0
cpi_9606.ENSP00000319341,0
cpi_9606.ENSP00000319343,0
cpi_9606.ENSP00000319377,0
cpi_9606.ENSP00000319464,0
cpi_9606.ENSP00000319474,0
cpi_9606.ENSP00000319501,0
cpi_9606.ENSP00000319531,0
cpi_9606.ENSP00000319574,0
cpi_9606.ENSP00000319591,0
cpi_9606.ENSP00000319622,0
cpi_9606.ENSP00000319623,0
cpi_9606.ENSP00000319635,0
cpi_9606.ENSP00000319651,0
cpi_9606.ENSP00000320147,0
cpi_9606.ENSP00000320180,0
cpi_9606.ENSP00000320940,0
cpi_9606.ENSP00000320768,0
cpi_9606.ENSP00000320634,0
cpi_9606.ENSP00000320646,0
cpi_9606.ENSP00000320658,0
cpi_9606.ENSP00000320663,0
cpi_9606.ENSP00000320679,0
cpi_9606.ENSP00000320709,0
cpi_9606.ENSP00000320754,0
cpi_9606.ENSP00000320797,0
cpi_9606.ENSP00000320217,0
cpi_9606.ENSP00000320815,0
cpi_9606.ENSP00000320821,0
cpi_9606.ENSP00000320866,0
cpi_9606.ENSP00000320885,0
cpi_9606.ENSP00000320893,0
cpi_9606.ENSP00000320935,0
cpi_9606.ENSP00000320936,0
cpi_9606.ENSP00000320604,0
cpi_9606.ENSP00000320566,0
cpi_9606.ENSP00000320543,0
cpi_9606.ENSP00000320516,0
cpi_9606.ENSP00000320219,0
cpi_9606.ENSP00000320239,0
cpi_9606.ENSP00000320246,0
cpi_9606.ENSP00000320247,0
cpi_9606.ENSP00000320291,0
cpi_9606.ENSP00000320295,0
cpi_9606.ENSP00000320309,0
cpi_9606.ENSP00000320324,0
cpi_9606.ENSP00000320376,0
cpi_9606.ENSP00000320378,0
cpi_9606.ENSP00000320401,0
cpi_9606.ENSP00000320413,0
cpi_9606.ENSP00000320447,0
cpi_9606.ENSP00000320488,0
cpi_9606.ENSP00000320503,0
cpi_9606.ENSP00000314776,0
cpi_9606.ENSP00000314709,0
cpi_9606.ENSP00000308315,0
cpi_9606.ENSP00000310205,0
cpi_9606.ENSP00000310120,0
cpi_9606.ENSP00000310126,0
cpi_9606.ENSP00000310127,0
cpi_9606.ENSP00000310129,0
cpi_9606.ENSP00000310146,0
cpi_9606.ENSP00000310149,0
cpi_9606.ENSP00000310170,0
cpi_9606.ENSP00000310208,0
cpi_9606.ENSP00000310431,0
cpi_9606.ENSP00000310219,0
cpi_9606.ENSP00000310226,0
cpi_9606.ENSP00000310244,0
cpi_9606.ENSP00000310263,0
cpi_9606.ENSP00000310275,0
cpi_9606.ENSP00000310301,0
cpi_9606.ENSP00000310305,0
cpi_9606.ENSP00000310111,0
cpi_9606.ENSP00000310094,0
cpi_9606.ENSP00000310040,0
cpi_9606.ENSP00000310036,0
cpi_9606.ENSP00000309690,0
cpi_9606.ENSP00000309710,0
cpi_9606.ENSP00000309741,0
cpi_9606.ENSP00000309757,0
cpi_9606.ENSP00000309771,0
cpi_9606.ENSP00000309818,0
cpi_9606.ENSP00000309823,0
cpi_9606.ENSP00000309845,0
cpi_9606.ENSP00000309871,0
cpi_9606.ENSP00000309899,0
cpi_9606.ENSP00000309913,0
cpi_9606.ENSP00000309945,0
cpi_9606.ENSP00000309953,0
cpi_9606.ENSP00000309968,0
cpi_9606.ENSP00000310006,0
cpi_9606.ENSP00000310405,0
cpi_9606.ENSP00000310440,0
cpi_9606.ENSP00000309653,0
cpi_9606.ENSP00000310935,0
cpi_9606.ENSP00000310800,0
cpi_9606.ENSP00000310832,0
cpi_9606.ENSP00000310842,0
cpi_9606.ENSP00000310873,0
cpi_9606.ENSP00000310880,0
cpi_9606.ENSP00000310901,0
cpi_9606.ENSP00000310928,0
cpi_9606.ENSP00000310978,0
cpi_9606.ENSP00000310447,0
cpi_9606.ENSP00000311005,0
cpi_9606.ENSP00000311028,0
cpi_9606.ENSP00000311030,0
cpi_9606.ENSP00000311032,0
cpi_9606.ENSP00000311083,0
cpi_9606.ENSP00000311095,0
cpi_9606.ENSP00000311113,0
cpi_9606.ENSP00000310770,0
cpi_9606.ENSP00000310749,0
cpi_9606.ENSP00000310722,0
cpi_9606.ENSP00000310721,0
cpi_9606.ENSP00000310490,0
cpi_9606.ENSP00000310491,0
cpi_9606.ENSP00000310520,0
cpi_9606.ENSP00000310521,0
cpi_9606.ENSP00000310547,0
cpi_9606.ENSP00000310551,0
cpi_9606.ENSP00000310568,0
cpi_9606.ENSP00000310572,0
cpi_9606.ENSP00000310590,0
cpi_9606.ENSP00000310621,0
cpi_9606.ENSP00000310623,0
cpi_9606.ENSP00000310649,0
cpi_9606.ENSP00000310661,0
cpi_9606.ENSP00000310688,0
cpi_9606.ENSP00000310697,0
cpi_9606.ENSP00000309689,0
cpi_9606.ENSP00000309649,0
cpi_9606.ENSP00000311127,0
cpi_9606.ENSP00000308770,0
cpi_9606.ENSP00000308622,0
cpi_9606.ENSP00000308699,0
cpi_9606.ENSP00000308716,0
cpi_9606.ENSP00000308720,0
cpi_9606.ENSP00000308733,0
cpi_9606.ENSP00000308741,0
cpi_9606.ENSP00000308759,0
cpi_9606.ENSP00000308772,0
cpi_9606.ENSP00000308908,0
cpi_9606.ENSP00000308774,0
cpi_9606.ENSP00000308782,0
cpi_9606.ENSP00000308815,0
cpi_9606.ENSP00000308845,0
cpi_9606.ENSP00000308887,0
cpi_9606.ENSP00000308893,0
cpi_9606.ENSP00000308895,0
cpi_9606.ENSP00000308620,0
cpi_9606.ENSP00000308610,0
cpi_9606.ENSP00000308583,0
cpi_9606.ENSP00000308576,0
cpi_9606.ENSP00000308351,0
cpi_9606.ENSP00000308361,0
cpi_9606.ENSP00000308369,0
cpi_9606.ENSP00000308383,0
cpi_9606.ENSP00000308405,0
cpi_9606.ENSP00000308413,0
cpi_9606.ENSP00000308430,0
cpi_9606.ENSP00000308450,0
cpi_9606.ENSP00000308452,0
cpi_9606.ENSP00000308461,0
cpi_9606.ENSP00000308466,0
cpi_9606.ENSP00000308496,0
cpi_9606.ENSP00000308540,0
cpi_9606.ENSP00000308541,0
cpi_9606.ENSP00000308549,0
cpi_9606.ENSP00000308897,0
cpi_9606.ENSP00000308925,0
cpi_9606.ENSP00000309629,0
cpi_9606.ENSP00000309542,0
cpi_9606.ENSP00000309474,0
cpi_9606.ENSP00000309477,0
cpi_9606.ENSP00000309493,0
cpi_9606.ENSP00000309503,0
cpi_9606.ENSP00000309504,0
cpi_9606.ENSP00000309524,0
cpi_9606.ENSP00000309539,0
cpi_9606.ENSP00000309548,0
cpi_9606.ENSP00000308928,0
cpi_9606.ENSP00000309555,0
cpi_9606.ENSP00000309570,0
cpi_9606.ENSP00000309572,0
cpi_9606.ENSP00000309576,0
cpi_9606.ENSP00000309591,0
cpi_9606.ENSP00000309595,0
cpi_9606.ENSP00000309597,0
cpi_9606.ENSP00000309431,0
cpi_9606.ENSP00000309415,0
cpi_9606.ENSP00000309334,0
cpi_9606.ENSP00000309259,0
cpi_9606.ENSP00000308937,0
cpi_9606.ENSP00000308938,0
cpi_9606.ENSP00000308944,0
cpi_9606.ENSP00000309052,0
cpi_9606.ENSP00000309092,0
cpi_9606.ENSP00000309103,0
cpi_9606.ENSP00000309116,0
cpi_9606.ENSP00000309124,0
cpi_9606.ENSP00000309126,0
cpi_9606.ENSP00000309132,0
cpi_9606.ENSP00000309141,0
cpi_9606.ENSP00000309142,0
cpi_9606.ENSP00000309148,0
cpi_9606.ENSP00000309181,0
cpi_9606.ENSP00000309198,0
cpi_9606.ENSP00000311121,0
cpi_9606.ENSP00000311135,0
cpi_9606.ENSP00000314655,0
cpi_9606.ENSP00000313581,0
cpi_9606.ENSP00000313420,0
cpi_9606.ENSP00000313432,0
cpi_9606.ENSP00000313437,0
cpi_9606.ENSP00000313454,0
cpi_9606.ENSP00000313490,0
cpi_9606.ENSP00000313571,0
cpi_9606.ENSP00000313572,0
cpi_9606.ENSP00000313600,0
cpi_9606.ENSP00000313829,0
cpi_9606.ENSP00000313603,0
cpi_9606.ENSP00000313661,0
cpi_9606.ENSP00000313681,0
cpi_9606.ENSP00000313691,0
cpi_9606.ENSP00000313699,0
cpi_9606.ENSP00000313731,0
cpi_9606.ENSP00000313740,0
cpi_9606.ENSP00000313391,0
cpi_9606.ENSP00000313377,0
cpi_9606.ENSP00000313350,0
cpi_9606.ENSP00000313309,0
cpi_9606.ENSP00000312673,0
cpi_9606.ENSP00000312734,0
cpi_9606.ENSP00000312735,0
cpi_9606.ENSP00000312741,0
cpi_9606.ENSP00000312856,0
cpi_9606.ENSP00000312987,0
cpi_9606.ENSP00000312988,0
cpi_9606.ENSP00000312999,0
cpi_9606.ENSP00000313007,0
cpi_9606.ENSP00000313021,0
cpi_9606.ENSP00000313059,0
cpi_9606.ENSP00000313070,0
cpi_9606.ENSP00000313171,0
cpi_9606.ENSP00000313199,0
cpi_9606.ENSP00000313243,0
cpi_9606.ENSP00000313756,0
cpi_9606.ENSP00000313851,0
cpi_9606.ENSP00000312664,0
cpi_9606.ENSP00000314491,0
cpi_9606.ENSP00000314363,0
cpi_9606.ENSP00000314380,0
cpi_9606.ENSP00000314407,0
cpi_9606.ENSP00000314414,0
cpi_9606.ENSP00000314420,0
cpi_9606.ENSP00000314441,0
cpi_9606.ENSP00000314458,0
cpi_9606.ENSP00000314499,0
cpi_9606.ENSP00000313854,0
cpi_9606.ENSP00000314505,0
cpi_9606.ENSP00000314508,0
cpi_9606.ENSP00000314520,0
cpi_9606.ENSP00000314556,0
cpi_9606.ENSP00000314606,0
cpi_9606.ENSP00000314615,0
cpi_9606.ENSP00000314649,0
cpi_9606.ENSP00000314348,0
cpi_9606.ENSP00000314223,0
cpi_9606.ENSP00000314214,0
cpi_9606.ENSP00000314196,0
cpi_9606.ENSP00000313875,0
cpi_9606.ENSP00000313877,0
cpi_9606.ENSP00000313921,0
cpi_9606.ENSP00000313967,0
cpi_9606.ENSP00000313983,0
cpi_9606.ENSP00000313995,0
cpi_9606.ENSP00000314023,0
cpi_9606.ENSP00000314030,0
cpi_9606.ENSP00000314067,0
cpi_9606.ENSP00000314080,0
cpi_9606.ENSP00000314099,0
cpi_9606.ENSP00000314129,0
cpi_9606.ENSP00000314132,0
cpi_9606.ENSP00000314151,0
cpi_9606.ENSP00000314153,0
cpi_9606.ENSP00000312671,0
cpi_9606.ENSP00000312663,0
cpi_9606.ENSP00000311165,0
cpi_9606.ENSP00000311747,0
cpi_9606.ENSP00000311572,0
cpi_9606.ENSP00000311579,0
cpi_9606.ENSP00000311648,0
cpi_9606.ENSP00000311684,0
cpi_9606.ENSP00000311697,0
cpi_9606.ENSP00000311713,0
cpi_9606.ENSP00000311746,0
cpi_9606.ENSP00000311766,0
cpi_9606.ENSP00000311977,0
cpi_9606.ENSP00000311816,0
cpi_9606.ENSP00000311825,0
cpi_9606.ENSP00000311833,0
cpi_9606.ENSP00000311847,0
cpi_9606.ENSP00000311857,0
cpi_9606.ENSP00000311873,0
cpi_9606.ENSP00000311876,0
cpi_9606.ENSP00000311545,0
cpi_9606.ENSP00000311538,0
cpi_9606.ENSP00000311505,0
cpi_9606.ENSP00000311492,0
cpi_9606.ENSP00000311224,0
cpi_9606.ENSP00000311290,0
cpi_9606.ENSP00000311291,0
cpi_9606.ENSP00000311300,0
cpi_9606.ENSP00000311318,0
cpi_9606.ENSP00000311336,0
cpi_9606.ENSP00000311344,0
cpi_9606.ENSP00000311360,0
cpi_9606.ENSP00000311405,0
cpi_9606.ENSP00000311429,0
cpi_9606.ENSP00000311430,0
cpi_9606.ENSP00000311449,0
cpi_9606.ENSP00000311453,0
cpi_9606.ENSP00000311469,0
cpi_9606.ENSP00000311489,0
cpi_9606.ENSP00000311888,0
cpi_9606.ENSP00000311997,0
cpi_9606.ENSP00000312652,0
cpi_9606.ENSP00000312535,0
cpi_9606.ENSP00000312311,0
cpi_9606.ENSP00000312326,0
cpi_9606.ENSP00000312370,0
cpi_9606.ENSP00000312411,0
cpi_9606.ENSP00000312435,0
cpi_9606.ENSP00000312442,0
cpi_9606.ENSP00000312455,0
cpi_9606.ENSP00000312587,0
cpi_9606.ENSP00000312001,0
cpi_9606.ENSP00000312606,0
cpi_9606.ENSP00000312618,0
cpi_9606.ENSP00000312624,0
cpi_9606.ENSP00000312625,0
cpi_9606.ENSP00000312631,0
cpi_9606.ENSP00000312634,0
cpi_9606.ENSP00000312649,0
cpi_9606.ENSP00000312309,0
cpi_9606.ENSP00000312304,0
cpi_9606.ENSP00000312286,0
cpi_9606.ENSP00000312262,0
cpi_9606.ENSP00000312017,0
cpi_9606.ENSP00000312027,0
cpi_9606.ENSP00000312029,0
cpi_9606.ENSP00000312042,0
cpi_9606.ENSP00000312054,0
cpi_9606.ENSP00000312070,0
cpi_9606.ENSP00000312081,0
cpi_9606.ENSP00000312122,0
cpi_9606.ENSP00000312126,0
cpi_9606.ENSP00000312129,0
cpi_9606.ENSP00000312134,0
cpi_9606.ENSP00000312141,0
cpi_9606.ENSP00000312143,0
cpi_9606.ENSP00000312150,0
cpi_9606.ENSP00000312189,0
cpi_9606.ENSP00000323071,0
cpi_9606.ENSP00000323155,0
cpi_9606.ENSP00000323178,0
cpi_9606.ENSP00000333591,0
cpi_9606.ENSP00000333326,0
cpi_9606.ENSP00000333363,0
cpi_9606.ENSP00000333395,0
cpi_9606.ENSP00000333496,0
cpi_9606.ENSP00000333534,0
cpi_9606.ENSP00000333547,0
cpi_9606.ENSP00000333568,0
cpi_9606.ENSP00000333633,0
cpi_9606.ENSP00000333821,0
cpi_9606.ENSP00000333640,0
cpi_9606.ENSP00000333657,0
cpi_9606.ENSP00000333664,0
cpi_9606.ENSP00000333666,0
cpi_9606.ENSP00000333667,0
cpi_9606.ENSP00000333685,0
cpi_9606.ENSP00000333744,0
cpi_9606.ENSP00000333310,0
cpi_9606.ENSP00000333300,0
cpi_9606.ENSP00000333298,0
cpi_9606.ENSP00000333292,0
cpi_9606.ENSP00000333001,0
cpi_9606.ENSP00000333003,0
cpi_9606.ENSP00000333018,0
cpi_9606.ENSP00000333019,0
cpi_9606.ENSP00000333037,0
cpi_9606.ENSP00000333122,0
cpi_9606.ENSP00000333142,0
cpi_9606.ENSP00000333181,0
cpi_9606.ENSP00000333188,0
cpi_9606.ENSP00000333194,0
cpi_9606.ENSP00000333203,0
cpi_9606.ENSP00000333212,0
cpi_9606.ENSP00000333266,0
cpi_9606.ENSP00000333275,0
cpi_9606.ENSP00000333277,0
cpi_9606.ENSP00000333769,0
cpi_9606.ENSP00000333836,0
cpi_9606.ENSP00000332979,0
cpi_9606.ENSP00000334223,0
cpi_9606.ENSP00000334122,0
cpi_9606.ENSP00000334128,0
cpi_9606.ENSP00000334140,0
cpi_9606.ENSP00000334145,0
cpi_9606.ENSP00000334186,0
cpi_9606.ENSP00000334198,0
cpi_9606.ENSP00000334216,0
cpi_9606.ENSP00000334246,0
cpi_9606.ENSP00000333837,0
cpi_9606.ENSP00000334276,0
cpi_9606.ENSP00000334300,0
cpi_9606.ENSP00000334308,0
cpi_9606.ENSP00000334319,0
cpi_9606.ENSP00000334329,0
cpi_9606.ENSP00000334373,0
cpi_9606.ENSP00000334375,0
cpi_9606.ENSP00000334113,0
cpi_9606.ENSP00000334105,0
cpi_9606.ENSP00000334100,0
cpi_9606.ENSP00000334061,0
cpi_9606.ENSP00000333873,0
cpi_9606.ENSP00000333896,0
cpi_9606.ENSP00000333900,0
cpi_9606.ENSP00000333917,0
cpi_9606.ENSP00000333920,0
cpi_9606.ENSP00000333926,0
cpi_9606.ENSP00000333938,0
cpi_9606.ENSP00000333946,0
cpi_9606.ENSP00000333950,0
cpi_9606.ENSP00000333994,0
cpi_9606.ENSP00000334008,0
cpi_9606.ENSP00000334044,0
cpi_9606.ENSP00000334050,0
cpi_9606.ENSP00000334051,0
cpi_9606.ENSP00000334052,0
cpi_9606.ENSP00000332995,0
cpi_9606.ENSP00000332973,0
cpi_9606.ENSP00000334448,0
cpi_9606.ENSP00000332116,0
cpi_9606.ENSP00000331901,0
cpi_9606.ENSP00000331902,0
cpi_9606.ENSP00000331907,0
cpi_9606.ENSP00000331912,0
cpi_9606.ENSP00000331944,0
cpi_9606.ENSP00000332049,0
cpi_9606.ENSP00000332111,0
cpi_9606.ENSP00000332118,0
cpi_9606.ENSP00000332247,0
cpi_9606.ENSP00000332124,0
cpi_9606.ENSP00000332139,0
cpi_9606.ENSP00000332170,0
cpi_9606.ENSP00000332171,0
cpi_9606.ENSP00000332194,0
cpi_9606.ENSP00000332198,0
cpi_9606.ENSP00000332204,0
cpi_9606.ENSP00000331897,0
cpi_9606.ENSP00000331879,0
cpi_9606.ENSP00000331843,0
cpi_9606.ENSP00000331831,0
cpi_9606.ENSP00000331600,0
cpi_9606.ENSP00000331602,0
cpi_9606.ENSP00000331608,0
cpi_9606.ENSP00000331614,0
cpi_9606.ENSP00000331636,0
cpi_9606.ENSP00000331664,0
cpi_9606.ENSP00000331692,0
cpi_9606.ENSP00000331698,0
cpi_9606.ENSP00000331727,0
cpi_9606.ENSP00000331736,0
cpi_9606.ENSP00000331745,0
cpi_9606.ENSP00000331746,0
cpi_9606.ENSP00000331748,0
cpi_9606.ENSP00000331787,0
cpi_9606.ENSP00000331791,0
cpi_9606.ENSP00000332225,0
cpi_9606.ENSP00000332256,0
cpi_9606.ENSP00000332931,0
cpi_9606.ENSP00000332766,0
cpi_9606.ENSP00000332659,0
cpi_9606.ENSP00000332668,0
cpi_9606.ENSP00000332674,0
cpi_9606.ENSP00000332679,0
cpi_9606.ENSP00000332681,0
cpi_9606.ENSP00000332706,0
cpi_9606.ENSP00000332756,0
cpi_9606.ENSP00000332771,0
cpi_9606.ENSP00000332258,0
cpi_9606.ENSP00000332773,0
cpi_9606.ENSP00000332790,0
cpi_9606.ENSP00000332812,0
cpi_9606.ENSP00000332816,0
cpi_9606.ENSP00000332818,0
cpi_9606.ENSP00000332886,0
cpi_9606.ENSP00000332887,0
cpi_9606.ENSP00000332656,0
cpi_9606.ENSP00000332646,0
cpi_9606.ENSP00000332643,0
cpi_9606.ENSP00000332602,0
cpi_9606.ENSP00000332296,0
cpi_9606.ENSP00000332353,0
cpi_9606.ENSP00000332369,0
cpi_9606.ENSP00000332371,0
cpi_9606.ENSP00000332407,0
cpi_9606.ENSP00000332444,0
cpi_9606.ENSP00000332448,0
cpi_9606.ENSP00000332454,0
cpi_9606.ENSP00000332455,0
cpi_9606.ENSP00000332504,0
cpi_9606.ENSP00000332530,0
cpi_9606.ENSP00000332549,0
cpi_9606.ENSP00000332565,0
cpi_9606.ENSP00000332576,0
cpi_9606.ENSP00000332591,0
cpi_9606.ENSP00000334382,0
cpi_9606.ENSP00000334458,0
cpi_9606.ENSP00000323194,0
cpi_9606.ENSP00000337450,0
cpi_9606.ENSP00000337358,0
cpi_9606.ENSP00000337383,0
cpi_9606.ENSP00000337386,0
cpi_9606.ENSP00000337432,0
cpi_9606.ENSP00000337439,0
cpi_9606.ENSP00000337443,0
cpi_9606.ENSP00000337445,0
cpi_9606.ENSP00000337451,0
cpi_9606.ENSP00000337724,0
cpi_9606.ENSP00000337459,0
cpi_9606.ENSP00000337478,0
cpi_9606.ENSP00000337500,0
cpi_9606.ENSP00000337501,0
cpi_9606.ENSP00000337691,0
cpi_9606.ENSP00000337697,0
cpi_9606.ENSP00000337701,0
cpi_9606.ENSP00000337354,0
cpi_9606.ENSP00000337353,0
cpi_9606.ENSP00000337340,0
cpi_9606.ENSP00000337335,0
cpi_9606.ENSP00000337040,0
cpi_9606.ENSP00000337053,0
cpi_9606.ENSP00000337056,0
cpi_9606.ENSP00000337065,0
cpi_9606.ENSP00000337088,0
cpi_9606.ENSP00000337103,0
cpi_9606.ENSP00000337128,0
cpi_9606.ENSP00000337133,0
cpi_9606.ENSP00000337168,0
cpi_9606.ENSP00000337194,0
cpi_9606.ENSP00000337212,0
cpi_9606.ENSP00000337255,0
cpi_9606.ENSP00000337261,0
cpi_9606.ENSP00000337320,0
cpi_9606.ENSP00000337332,0
cpi_9606.ENSP00000337722,0
cpi_9606.ENSP00000337733,0
cpi_9606.ENSP00000336994,0
cpi_9606.ENSP00000338272,0
cpi_9606.ENSP00000338127,0
cpi_9606.ENSP00000338130,0
cpi_9606.ENSP00000338157,0
cpi_9606.ENSP00000338160,0
cpi_9606.ENSP00000338173,0
cpi_9606.ENSP00000338185,0
cpi_9606.ENSP00000338207,0
cpi_9606.ENSP00000338276,0
cpi_9606.ENSP00000337746,0
cpi_9606.ENSP00000338283,0
cpi_9606.ENSP00000338290,0
cpi_9606.ENSP00000338330,0
cpi_9606.ENSP00000338343,0
cpi_9606.ENSP00000338345,0
cpi_9606.ENSP00000338349,0
cpi_9606.ENSP00000338358,0
cpi_9606.ENSP00000338093,0
cpi_9606.ENSP00000338082,0
cpi_9606.ENSP00000338072,0
cpi_9606.ENSP00000338030,0
cpi_9606.ENSP00000337761,0
cpi_9606.ENSP00000337773,0
cpi_9606.ENSP00000337797,0
cpi_9606.ENSP00000337804,0
cpi_9606.ENSP00000337816,0
cpi_9606.ENSP00000337825,0
cpi_9606.ENSP00000337838,0
cpi_9606.ENSP00000337853,0
cpi_9606.ENSP00000337907,0
cpi_9606.ENSP00000337915,0
cpi_9606.ENSP00000337949,0
cpi_9606.ENSP00000337972,0
cpi_9606.ENSP00000338018,0
cpi_9606.ENSP00000338019,0
cpi_9606.ENSP00000338020,0
cpi_9606.ENSP00000337022,0
cpi_9606.ENSP00000336984,0
cpi_9606.ENSP00000334472,0
cpi_9606.ENSP00000335191,0
cpi_9606.ENSP00000335060,0
cpi_9606.ENSP00000335074,0
cpi_9606.ENSP00000335084,0
cpi_9606.ENSP00000335106,0
cpi_9606.ENSP00000335147,0
cpi_9606.ENSP00000335153,0
cpi_9606.ENSP00000335158,0
cpi_9606.ENSP00000335203,0
cpi_9606.ENSP00000335463,0
cpi_9606.ENSP00000335246,0
cpi_9606.ENSP00000335261,0
cpi_9606.ENSP00000335287,0
cpi_9606.ENSP00000335292,0
cpi_9606.ENSP00000335304,0
cpi_9606.ENSP00000335321,0
cpi_9606.ENSP00000335357,0
cpi_9606.ENSP00000335055,0
cpi_9606.ENSP00000335024,0
